site,date,depth,temp,,,
 Tough Creek Campground,9/12/23,6.568032,20.16386,,,
 Tough Creek Campground,9/12/23,6.628247,20.16372,,,
 Tough Creek Campground,9/12/23,7.213314,20.16167,,,
 Tough Creek Campground,9/12/23,7.374842,20.16304,,,
 Tough Creek Campground,9/12/23,7.398534,20.16167,,,
 Tough Creek Campground,9/12/23,7.521877,20.15008,,,
 Tough Creek Campground,9/12/23,7.566053,20.14874,,,
 Tough Creek Campground,9/12/23,7.930172,20.13923,,,
 Tough Creek Campground,9/12/23,7.970894,20.13584,,,
 Tough Creek Campground,9/12/23,8.306095,20.1187,,,
 Tough Creek Campground,9/12/23,8.617206,20.06339,,,
 Tough Creek Campground,9/12/23,8.642275,20.06122,,,
 Tough Creek Campground,9/12/23,8.83106,20.04663,,,
 Tough Creek Campground,9/12/23,8.86376,20.04378,,,
 Tough Creek Campground,9/12/23,9.093037,20.01998,,,
 Tough Creek Campground,9/12/23,9.139348,20.01825,,,
 Tough Creek Campground,9/12/23,9.495327,19.99916,,,
 Tough Creek Campground,9/12/23,9.899545,19.99948,,,
 Tough Creek Campground,9/12/23,9.900543,19.99633,,,
 Tough Creek Campground,9/12/23,9.903544,19.96614,,,
 Tough Creek Campground,9/12/23,9.919611,19.9651,,,
 Tough Creek Campground,9/12/23,9.956007,19.95288,,,
 Tough Creek Campground,10/10/23,0.256882,16.11531,,,
 Tough Creek Campground,10/10/23,0.260177,16.03266,,,
 Tough Creek Campground,10/10/23,0.484247,15.94788,,,
 Tough Creek Campground,10/10/23,0.5229053,15.93239,,,
 Tough Creek Campground,10/10/23,0.8327457,15.78269,,,
 Tough Creek Campground,10/10/23,0.8677055,15.77532,,,
 Tough Creek Campground,10/10/23,1.166108,15.71403,,,
 Tough Creek Campground,10/10/23,1.217321,15.7083,,,
 Tough Creek Campground,10/10/23,1.458262,15.66142,,,
 Tough Creek Campground,10/10/23,2.326666,15.6229,,,
 Tough Creek Campground,10/10/23,2.36057,15.62171,,,
 Tough Creek Campground,10/10/23,2.509626,15.61343,,,
 Tough Creek Campground,10/10/23,2.57296,15.61238,,,
 Tough Creek Campground,10/10/23,3.115049,15.60113,,,
 Tough Creek Campground,10/10/23,3.161189,15.6006,,,
 Tough Creek Campground,10/10/23,3.507082,15.60018,,,
 Tough Creek Campground,10/10/23,3.892597,15.58544,,,
 Tough Creek Campground,10/10/23,3.914806,15.58581,,,
 Tough Creek Campground,10/10/23,4.092632,15.58874,,,
 Tough Creek Campground,10/10/23,4.117902,15.58843,,,
 Tough Creek Campground,10/10/23,4.279637,15.59007,,,
 Tough Creek Campground,10/10/23,4.574588,15.57661,,,
 Tough Creek Campground,10/10/23,4.611888,15.57678,,,
 Tough Creek Campground,10/10/23,4.869314,15.58363,,,
 Tough Creek Campground,10/10/23,4.913621,15.58262,,,
 Tough Creek Campground,10/10/23,5.272926,15.57024,,,
 Tough Creek Campground,10/10/23,5.547404,15.57636,,,
 Tough Creek Campground,10/10/23,5.562927,15.57568,,,
 Tough Creek Campground,10/10/23,5.693865,15.57301,,,
 Tough Creek Campground,10/10/23,5.720129,15.57127,,,
 Tough Creek Campground,10/10/23,5.837786,15.55858,,,
 Tough Creek Campground,10/10/23,6.31645,15.54258,,,
 Tough Creek Campground,10/10/23,6.360314,15.54179,,,
 Tough Creek Campground,10/10/23,6.791347,15.5347,,,
 Tough Creek Campground,10/10/23,6.822113,15.53348,,,
 Tough Creek Campground,10/10/23,6.96139,15.52874,,,
 Tough Creek Campground,10/10/23,7.502199,15.50575,,,
 Tough Creek Campground,10/10/23,7.547666,15.50547,,,
 Tough Creek Campground,10/10/23,7.966174,15.50466,,,
 Tough Creek Campground,10/10/23,7.990706,15.50365,,,
 Tough Creek Campground,10/10/23,8.20171,15.49788,,,
 Tough Creek Campground,10/10/23,8.229632,15.49643,,,
 Tough Creek Campground,10/10/23,8.391562,15.48294,,,
 Tough Creek Campground,10/10/23,8.796271,15.47781,,,
 Tough Creek Campground,10/10/23,8.842206,15.47673,,,
 Tough Creek Campground,10/10/23,9.257836,15.46784,,,
 Tough Creek Campground,10/10/23,9.292347,15.46707,,,
 Tough Creek Campground,10/10/23,9.530123,15.45957,,,
 Tough Creek Campground,10/10/23,9.576414,15.4597,,,
 Tough Creek Campground,10/10/23,9.952716,15.45826,,,
 Tough Creek Campground,10/10/23,10.28108,15.46641,,,
 Tough Creek Campground,10/10/23,10.2827,15.46565,,,
 Tough Creek Campground,10/10/23,10.29725,15.44731,,,
 Tough Creek Campground,10/10/23,10.30189,15.45969,,,
 Tough Creek Campground,10/10/23,10.30219,15.46157,,,
 East Shore,6/26/23,0.2132739,19.13021,,,
 East Shore,6/26/23,0.2294774,19.36804,,,
 East Shore,6/26/23,0.4159723,18.98533,,,
 East Shore,6/26/23,0.4275122,18.86946,,,
 East Shore,6/26/23,0.4603376,18.03238,,,
 East Shore,6/26/23,0.5084618,17.93346,,,
 East Shore,6/26/23,0.7703793,16.92433,,,
 East Shore,6/26/23,1.479406,16.87126,,,
 East Shore,6/26/23,1.509386,16.86784,,,
 East Shore,6/26/23,1.82961,16.8565,,,
 East Shore,6/26/23,1.83818,16.85077,,,
 East Shore,6/26/23,1.851592,16.78853,,,
 East Shore,6/26/23,1.892256,16.78827,,,
 East Shore,6/26/23,2.142258,16.79322,,,
 East Shore,6/26/23,2.654874,16.77038,,,
 East Shore,6/26/23,2.681538,16.76787,,,
 East Shore,6/26/23,2.859447,16.75284,,,
 East Shore,6/26/23,2.896648,16.7503,,,
 East Shore,6/26/23,3.184958,16.72093,,,
 East Shore,6/26/23,3.474593,16.729,,,
 East Shore,6/26/23,3.496175,16.72723,,,
 East Shore,6/26/23,3.659446,16.70954,,,
 East Shore,6/26/23,3.698007,16.70823,,,
 East Shore,6/26/23,3.901392,16.70357,,,
 East Shore,6/26/23,4.485587,16.67707,,,
 East Shore,6/26/23,4.513754,16.67528,,,
 East Shore,6/26/23,4.736483,16.66462,,,
 East Shore,6/26/23,4.77352,16.6617,,,
 East Shore,6/26/23,5.000324,16.63861,,,
 East Shore,6/26/23,5.051749,16.6357,,,
 East Shore,6/26/23,5.512611,16.61237,,,
 East Shore,6/26/23,5.753179,16.58924,,,
 East Shore,6/26/23,5.79732,16.58557,,,
 East Shore,6/26/23,6.161259,16.55122,,,
 East Shore,6/26/23,6.203479,16.54885,,,
 East Shore,6/26/23,6.519253,16.53303,,,
 East Shore,6/26/23,6.912422,16.5059,,,
 East Shore,6/26/23,6.953035,16.50229,,,
 East Shore,6/26/23,7.362877,16.4771,,,
 East Shore,6/26/23,7.375703,16.47265,,,
 East Shore,6/26/23,7.467463,16.43414,,,
 East Shore,6/26/23,7.502359,16.42938,,,
 East Shore,6/26/23,7.6671,16.39872,,,
 East Shore,6/26/23,8.279191,16.34076,,,
 East Shore,6/26/23,8.315492,16.33862,,,
 East Shore,6/26/23,8.661979,16.32553,,,
 East Shore,6/26/23,8.683815,16.32194,,,
 East Shore,6/26/23,8.837193,16.29438,,,
 East Shore,6/26/23,8.867906,16.29122,,,
 East Shore,6/26/23,9.113238,16.2601,,,
 East Shore,6/26/23,9.38851,16.25076,,,
 East Shore,6/26/23,9.439412,16.24657,,,
 East Shore,6/26/23,9.920687,16.21842,,,
 East Shore,6/26/23,9.959341,16.21236,,,
 East Shore,6/26/23,10.20143,16.16445,,,
 East Shore,6/26/23,10.24807,16.15803,,,
 East Shore,6/26/23,10.72918,16.10725,,,
 East Shore,6/26/23,10.8224,16.05494,,,
 East Shore,6/26/23,10.87605,16.05639,,,
 East Shore,6/26/23,11.42062,16.08244,,,
 East Shore,6/26/23,11.44587,16.08023,,,
 East Shore,6/26/23,11.61789,16.05709,,,
 East Shore,6/26/23,11.64767,16.05615,,,
 East Shore,6/26/23,11.9275,16.05169,,,
 East Shore,6/26/23,11.94292,16.05105,,,
 East Shore,6/26/23,12.06045,16.03856,,,
 East Shore,6/26/23,12.11669,16.06954,,,
 East Shore,6/26/23,12.18059,16.05822,,,
 East Shore,7/24/23,0.1816511,24.31632,,,
 East Shore,7/24/23,0.183402,25.12126,,,
 East Shore,7/24/23,0.1836801,25.10913,,,
 East Shore,7/24/23,0.183692,25.19376,,,
 East Shore,7/24/23,0.1837739,25.18963,,,
 East Shore,7/24/23,0.1839584,25.15635,,,
 East Shore,7/24/23,0.1839592,25.15784,,,
 East Shore,7/24/23,0.1840574,24.75132,,,
 East Shore,7/24/23,0.1840728,24.80189,,,
 East Shore,7/24/23,0.1841753,25.11806,,,
 East Shore,7/24/23,0.1845071,25.13791,,,
 East Shore,7/24/23,0.1847287,25.16072,,,
 East Shore,7/24/23,0.1847642,25.15657,,,
 East Shore,7/24/23,0.1849348,25.09554,,,
 East Shore,7/24/23,0.1852632,25.09521,,,
 East Shore,7/24/23,0.1865109,25.16007,,,
 East Shore,7/24/23,0.1867534,25.15901,,,
 East Shore,7/24/23,0.1869918,24.26956,,,
 East Shore,7/24/23,0.1874198,25.10237,,,
 East Shore,7/24/23,0.1881283,25.06772,,,
 East Shore,7/24/23,0.1892251,25.09254,,,
 East Shore,7/24/23,0.1894114,25.08976,,,
 East Shore,7/24/23,0.192565,23.93129,,,
 East Shore,7/24/23,0.21047,23.8827,,,
 East Shore,7/24/23,0.3521779,23.42497,,,
 East Shore,7/24/23,0.3731996,23.40534,,,
 East Shore,7/24/23,0.5293544,23.22548,,,
 East Shore,7/24/23,0.7459309,23.13781,,,
 East Shore,7/24/23,0.7657426,23.13166,,,
 East Shore,7/24/23,0.9696447,23.07693,,,
