"","datetime","temp","do","do_sat","lux","par_est"
"254",2024-05-24 11:10:00,5.884,9.118,73.036676,1280,23.68
"255",2024-05-24 11:20:00,5.884,9.095,72.852442,608,11.248
"256",2024-05-24 11:30:00,5.962,9.143,73.382124,3200,59.2
"257",2024-05-24 11:40:00,5.952,9.106,73.066617,3584,66.304
"258",2024-05-24 11:50:00,5.942,9.127,73.216536,3072,56.832
"259",2024-05-24 12:00:00,6.001,9.102,73.125357,2560,47.36
"260",2024-05-24 12:10:00,6.06,9.116,73.347416,2432,44.992
"261",2024-05-24 12:20:00,6.099,9.096,73.258798,3456,63.936
"262",2024-05-24 12:30:00,6.138,9.115,73.484296,1984,36.704
"263",2024-05-24 12:40:00,6.109,9.094,73.261228,3712,68.672
"264",2024-05-24 12:50:00,6.246,9.107,73.620418,2176,40.256
"265",2024-05-24 13:00:00,6.324,9.1,73.708702,3072,56.832
"266",2024-05-24 13:10:00,6.324,9.114,73.8221,2048,37.888
"267",2024-05-24 13:20:00,6.402,9.122,74.032197,4864,89.984
"268",2024-05-24 13:30:00,6.508,9.109,74.123989,864,15.984
"269",2024-05-24 13:40:00,6.547,9.121,74.29436,896,16.576
"270",2024-05-24 13:50:00,6.702,9.119,74.567215,3456,63.936
"271",2024-05-24 14:00:00,6.866,9.123,74.906318,3840,71.04
"272",2024-05-24 14:10:00,6.866,9.128,74.947372,2816,52.096
"273",2024-05-24 14:20:00,6.982,9.113,75.040892,2944,54.464
"274",2024-05-24 14:30:00,7.049,9.138,75.372324,3072,56.832
"275",2024-05-24 14:40:00,7.126,9.141,75.541496,2432,44.992
"276",2024-05-24 14:50:00,7.069,9.116,75.228267,3456,63.936
"277",2024-05-24 15:00:00,7.02,9.129,75.243785,1920,35.52
"278",2024-05-24 15:10:00,7.03,9.125,75.229533,2048,37.888
"279",2024-05-24 15:20:00,7.04,9.155,75.495642,768,14.208
"280",2024-05-24 15:30:00,7.049,9.142,75.405317,2560,47.36
"281",2024-05-24 15:40:00,7.03,9.134,75.303732,576,10.656
"282",2024-05-24 15:50:00,6.992,9.059,74.614806,1088,20.128
"283",2024-05-24 16:00:00,7.001,9.128,75.199974,2688,49.728
"284",2024-05-24 16:10:00,6.934,9.163,75.362443,2048,37.888
"285",2024-05-24 16:20:00,6.847,9.143,75.034941,1856,34.336
"286",2024-05-24 16:30:00,6.857,9.153,75.135761,2176,40.256
"287",2024-05-24 16:40:00,6.828,9.111,74.73686,1792,33.152
"288",2024-05-24 16:50:00,6.78,9.1,74.557165,464,8.584
"289",2024-05-24 17:00:00,6.547,9.125,74.326942,432,7.992
"290",2024-05-24 17:10:00,6.741,9.114,74.59909,608,11.248
"291",2024-05-24 17:20:00,6.77,9.154,74.980848,464,8.584
"292",2024-05-24 17:30:00,6.818,9.157,75.095437,384,7.104
"293",2024-05-24 17:40:00,6.924,9.174,75.434109,248,4.588
"294",2024-05-24 17:50:00,6.905,9.158,75.266884,432,7.992
"295",2024-05-24 18:00:00,6.895,9.157,75.239899,304,5.624
"296",2024-05-24 18:10:00,6.837,9.148,75.057234,320,5.92
"297",2024-05-24 18:20:00,6.847,9.172,75.272938,320,5.92
"298",2024-05-24 18:30:00,6.78,9.17,75.130682,272,5.032
"299",2024-05-24 18:40:00,6.693,9.174,75.000059,232,4.292
"300",2024-05-24 18:50:00,6.557,9.14,74.467811,432,7.992
"301",2024-05-24 19:00:00,6.596,9.152,74.638574,208,3.848
"302",2024-05-24 19:10:00,6.499,9.206,74.896385,168,3.108
"303",2024-05-24 19:20:00,6.45,9.185,74.633561,98,1.813
"304",2024-05-24 19:30:00,6.382,9.183,74.489747,117,2.1645
"305",2024-05-24 19:40:00,6.236,9.155,73.989767,116,2.146
"306",2024-05-24 19:50:00,6.216,9.181,74.162435,102,1.887
"307",2024-05-24 20:00:00,6.207,9.167,74.032515,99,1.8315
"308",2024-05-24 20:10:00,6.187,9.185,74.140411,75,1.3875
"309",2024-05-24 20:20:00,6.129,9.18,73.991474,53,0.9805
"310",2024-05-24 20:30:00,6.099,9.157,73.75009,26,0.481
"311",2024-05-24 20:40:00,5.991,9.159,73.564638,12,0.222
"312",2024-05-24 20:50:00,5.962,9.163,73.542645,4,0.074
"313",2024-05-24 21:00:00,5.913,9.157,73.403128,1,0.0185
"314",2024-05-24 21:10:00,5.854,9.153,73.261147,0,0
"315",2024-05-24 21:20:00,5.825,9.14,73.103161,0,0
"316",2024-05-24 21:30:00,5.805,9.141,73.073966,0,0
"317",2024-05-24 21:40:00,5.785,9.132,72.964868,0,0
"318",2024-05-24 21:50:00,5.756,9.13,72.895039,0,0
"319",2024-05-24 22:00:00,5.766,9.123,72.857703,0,0
"320",2024-05-24 22:10:00,5.736,9.125,72.818009,0,0
"321",2024-05-24 22:20:00,5.746,9.127,72.852527,0,0
"322",2024-05-24 22:30:00,5.756,9.123,72.83915,0,0
"323",2024-05-24 22:40:00,5.785,9.116,72.837028,0,0
"324",2024-05-24 22:50:00,5.775,9.118,72.834462,0,0
"325",2024-05-24 23:00:00,5.785,9.115,72.829038,0,0
"326",2024-05-24 23:10:00,5.795,9.133,72.991435,0,0
"327",2024-05-24 23:20:00,5.785,9.126,72.916928,0,0
"328",2024-05-24 23:30:00,5.726,9.14,72.919126,0,0
